000067ad13032c7c31f1e3bbcedf06e7,8:03:08,13354,UMTS,580525.0,2420475.0
000067ad13032c7c31f1e3bbcedf06e7,17:19:11,13354,UMTS,580525.0,2420475.0
000067ad13032c7c31f1e3bbcedf06e7,18:43:06,57877,GSM 900,576175.0,2420975.0
000067ad13032c7c31f1e3bbcedf06e7,19:45:41,57877,GSM 900,576175.0,2420975.0
000067ad13032c7c31f1e3bbcedf06e7,19:57:04,13354,UMTS,580525.0,2420475.0
0000c63d3a952e6cf0296dd78966a459,10:39:37,47877,GSM 900,580725.0,2421975.0
0000c63d3a952e6cf0296dd78966a459,12:33:53,39186,DCS 1800,580525.0,2422275.0
